,Date,Time,hashtags,tagged_usernames,Text,tokens,data,pol_sub,polarity,subjectivity,Stanford_score,Stanford_sentiment
2216,2020-05-20,07:28:00,['#congress'],['@aditisinghinc'],"['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politic']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politic']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politic,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,1.0,Negative
2217,2020-05-20,07:26:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2218,2020-05-20,07:26:00,"['#trump', '#congress', '#saudi']","['@marwanbishara:', '@#saudi']","['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']","['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']",trump firing of  inspectors general in  weeks and sidestepping congress to sell weapons tosaudi dont bode well f,"Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05000000000000002,0.5,1.0,Negative
2219,2020-05-20,07:24:00,['#congress'],[],"['watching', '2019', 'documentary-the', 'great', 'hack', 'found', '.', 'congress', 'logo', 'office', 'alexander', 'nix', '-']","['watching', '2019', 'documentary-the', 'great', 'hack', 'found', '.', 'congress', 'logo', 'office', 'alexander', 'nix', '-']",i was watching a  documentarythe great hack and found this congress logo in the office of alexander nix ,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,2.0,Neutral
2220,2020-05-20,07:24:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2221,2020-05-20,07:23:00,"['#kalawati', '#congress']",[],"['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga']","['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga']",kalawati    bring congress workers in air conditioned suv give them script take photos hit headlines  raga,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
2222,2020-05-20,07:22:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2223,2020-05-20,07:21:00,['#congress'],[],"['congress', 'foot', 'soldiers', 'ground', 'social', 'media', 'works', 'hard', 'party', 'side', 'many', 'congress', 'leade']","['congress', 'foot', 'soldiers', 'ground', 'social', 'media', 'works', 'hard', 'party', 'side', 'many', 'congress', 'leade']",congress foot soldiers at ground and social media works hard for the party while on other side many congress leade,"Sentiment(polarity=0.02916666666666666, subjectivity=0.37083333333333335)",0.029166666666666664,0.37083333333333335,1.0,Negative
2224,2020-05-20,07:21:00,['#priyankavadrabusghotala'],"['@vasudev00411816:', '@incindia']","['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']","['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']",priyankavadrabusghotala  more than helping the migrants its obivious  wants more misery for them why they,"Sentiment(polarity=0.39999999999999997, subjectivity=0.3666666666666667)",0.4,0.3666666666666667,1.0,Negative
2225,2020-05-20,07:21:00,"['#rajasthan', '#congress']","['@priyankagandhi', '@myogiadityanath']","['buses', 'belongs', 'rajasthan', 'government', 'congress', ';', 'gone']","['buses', 'belongs', 'rajasthan', 'government', 'congress', ';', 'gone']",these buses belongs to rajasthan government and not congress  they have gone so,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2226,2020-05-20,07:20:00,"['#isupportarnabgoswami\\ngoons', ""#soniagoonsattackarnab\\n#isupportarnabgos\\xe2\\x80\\xa6'""]",['@shankarpal_mali:'],"['isupportarnabgoswami', 'goons', 'attack', 'arnab', 'goswami', 'showing', 'truth', 'soniagoonsattackarnab', 'isupportarnabgos']","['isupportarnabgoswami', 'goons', 'attack', 'arnab', 'goswami', 'showing', 'truth', 'soniagoonsattackarnab', 'isupportarnabgos']",isupportarnabgoswami goons attack arnab goswami for just showing the truth   soniagoonsattackarnab isupportarnabgos,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2227,2020-05-20,07:18:00,"['#india', '#indianpolitics', '#government', '#indian', '#trendingtopic', '#trendingnews', '#trending', '#failedgovernment']",[],"['india', 'indianpolitics', 'government', 'indian', 'trendingtopic', 'trendingnews', 'trending', 'failedgovernment', 'thoughts', 'thi']","['india', 'indianpolitics', 'government', 'indian', 'trendingtopic', 'trendingnews', 'trending', 'failedgovernment', 'thoughts', 'thi']",india indianpolitics government indian trendingtopic trendingnews trending failedgovernment thoughts of thi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2228,2020-05-20,07:18:00,['#congress'],['@mrcuteanish:'],"['read', '2', 'pieces', 'news', 'rajasthan', 'think', 'would', 'happened', 'congress', 'power']","['read', '2', 'pieces', 'news', 'rajasthan', 'think', 'would', 'happened', 'congress', 'power']",read these  pieces of news from rajasthan and then think what would have happened if congress had been in power at the,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2229,2020-05-20,07:17:00,[],[],"['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']","['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']",liberals amp official handles of congress are using social media platforms to spread fake news   but we are here to,"Sentiment(polarity=-0.23333333333333334, subjectivity=0.5333333333333333)",-0.2333333333333333,0.5333333333333333,1.0,Negative
2230,2020-05-20,07:16:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']","['congress', 'bus', 'politics']","['congress', 'bus', 'politics']",on  now congress bus politics,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2231,2020-05-20,07:16:00,"['#remeberingrajivgandhi', '#congress']",['@incgeet:'],"['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']","['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']",remeberingrajivgandhi jis death anniversary the congress will provide financial assistance to the underprivileged people o,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2232,2020-05-20,07:15:00,[],"['@drambardar', '@rssorg']","['indeed', 'amazing', 'organization', '.', 'childhood', 'met', 'many', 'ordinary', 'citizens', 'neighborh']","['indeed', 'amazing', 'organization', '.', 'childhood', 'met', 'many', 'ordinary', 'citizens', 'neighborh']",is indeed an amazing organization   in my childhood i met many ordinary citizens in neighborh,"Sentiment(polarity=0.2833333333333334, subjectivity=0.6333333333333333)",0.2833333333333334,0.6333333333333333,3.0,Positive
2233,2020-05-20,07:15:00,"['#congress', '#up']",['@the_hindu:'],"['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']","['|', 'list', '1049', 'buses', 'submitted', 'congress', 'government', '879', 'found', 'buses']",just in  in the list of  buses submitted by the congress to the up government  have been found to be buses while,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2234,2020-05-20,07:13:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2235,2020-05-20,07:13:00,['#congress'],"['@ranjeet87035789:', '@rssurjewala']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']",heartbreaking propaganda even during difficult times  congress,"Sentiment(polarity=-0.3, subjectivity=0.55)",-0.3,0.55,1.0,Negative
2236,2020-05-20,07:12:00,['#congress'],['@desimojito'],"['congress', 'member', 'whos', 'covering', 'scams', '.']","['congress', 'member', 'whos', 'covering', 'scams', '.']",congress to its member whos not covering their scams,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,1.0,Negative
2237,2020-05-20,07:12:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2238,2020-05-20,07:11:00,[],[],"['grizzly', 'maze', 'https//t.co/vprwxxspsr', 'mobile', 'users', 'blazing', 'fast', 'advertising']","['grizzly', 'maze', 'https//t.co/vprwxxspsr', 'mobile', 'users', 'blazing', 'fast', 'advertising']",into the grizzly maze   httpstcovprwxxspsr mobile users for blazing fast advertising,"Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,2.0,Neutral
2239,2020-05-20,07:10:00,"['#endorse', ""#uscongress,virginia's""]",['@qasimrashid'],"['honored', 'endorse', 'uscongressvirginias', '1st', 'district', '.', 'ive', 'contributed']","['honored', 'endorse', 'uscongressvirginias', '1st', 'district', '.', 'ive', 'contributed']",i am honored to endorse  for uscongressvirginias st district ive contributed so should you her,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,3.0,Positive
2240,2020-05-20,07:10:00,"['#virtual', '#bio-#congress', '#eoc']",[],"['premiere', 'virtual', 'bio-congress', '-', 'eoc', 'takes', 'place', 'online', 'event', '.', '250', 'european', 'representatives']","['premiere', 'virtual', 'bio-congress', '-', 'eoc', 'takes', 'place', 'online', 'event', '.', '250', 'european', 'representatives']",premiere for virtual biocongress  the eoc takes place as an online event about  european representatives,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2241,2020-05-20,07:09:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2242,2020-05-20,07:09:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']",police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,2.0,Neutral
2243,2020-05-20,07:09:00,"['#congress', '#aditisingh', ""#congresscheatedmigrants\\n#congresskabusghotala\\xe2\\x80\\xa6'""]",['@wakeuphindu:'],"['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants', 'congresskabusghotala']","['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants', 'congresskabusghotala']",congress mla aditi singh exposed congress partyaditisingh shame on congi congresscheatedmigrants congresskabusghotala,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2244,2020-05-20,07:09:00,['#congress'],['@toibengaluru:'],"['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises', 'vi']","['karnataka', 'congress', 'leaders', 'hold', 'protest', 'state', 'government', 'amending', 'apmc', 'act', 'premises', 'vi']",karnataka congress leaders hold protest against the state government against amending of apmc act at the premises of vi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2245,2020-05-20,07:08:00,"['#congress', '#aditisingh', '#congresscheatedmigrants\\xe2\\x80\\xa6']",[],"['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants']","['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants']",congress mla aditi singh exposed congress partyaditisingh shame on congi congresscheatedmigrants,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2246,2020-05-20,07:07:00,['#congress'],['@rssurjewala'],"['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']","['heartbreaking', 'propaganda', 'even', 'difficult', 'times', '!', '!', 'congress']",heartbreaking propaganda even during difficult times  congress,"Sentiment(polarity=-0.3, subjectivity=0.55)",-0.3,0.55,1.0,Negative
2247,2020-05-20,07:06:00,"['#up:', '#congress', '#protest', '#agra']","['@anujajtoi:', '@ajaylalluinc']","['congress', 'party', 'workers', 'staged', 'protest', 'agra', 'demanding', 'release', 'leaders', 'including', 'arrested']","['congress', 'party', 'workers', 'staged', 'protest', 'agra', 'demanding', 'release', 'leaders', 'including', 'arrested']",up congress party workers staged a protest in agra demanding release of their leaders including  arrested,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2248,2020-05-20,07:05:00,[],"['@ncpspeaks', '@incindia']","['uddhav', 'thackeray', 'break', 'alliance', '.', 'otherwise', 'destroy', 'staged', 'events']","['uddhav', 'thackeray', 'break', 'alliance', '.', 'otherwise', 'destroy', 'staged', 'events']",uddhav thackeray break the alliance now otherwise  and  will destroy you by staged events,"Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0,2.0,Neutral
2249,2020-05-20,07:05:00,[],['@sumitkanodia1:'],"['people', 'started', 'going', 'far', 'proving', 'political', 'agendas', 'dont', 'hesitate', 'defaming']","['people', 'started', 'going', 'far', 'proving', 'political', 'agendas', 'dont', 'hesitate', 'defaming']",people have started going too far in proving their political agendas that they dont hesitate in defaming their very own,"Sentiment(polarity=0.29333333333333333, subjectivity=0.7000000000000001)",0.2933333333333333,0.7000000000000001,2.0,Neutral
2250,2020-05-20,07:04:00,['#congress'],[],"['time', 'cut', 'veins', 'would', 'bled', 'congress', '.', 'big', 'time', 'congress', 'supporter', '.', 'b']","['time', 'cut', 'veins', 'would', 'bled', 'congress', '.', 'big', 'time', 'congress', 'supporter', '.', 'b']",there was a time when if you had cut my veins i would have bled congress  i was a big time congress supporter b,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,1.0,Negative
2251,2020-05-20,07:02:00,"['#nurse', '#nursing', '#healthcare', '#heartbeatbill', '#conferences', '#madicine', '#surgery', ""#technol\\xe2\\x80\\xa6'""]",['@alexanickolas3:'],"['get', 'cme/cne/cpd/ce', 'nursing', '2019', 'nurse', 'nursing', 'healthcare', 'heartbeatbill', 'conferences', 'madicine', 'surgery', 'technol']","['get', 'cme/cne/cpd/ce', 'nursing', '2019', 'nurse', 'nursing', 'healthcare', 'heartbeatbill', 'conferences', 'madicine', 'surgery', 'technol']",get cmecnecpdce at nursing  nurse nursing healthcare heartbeatbill conferences madicine surgery technol,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,2.0,Neutral
2252,2020-05-20,07:02:00,['#congress'],['@vaibhavkafeer:'],"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']",how much lie congress office bearers will spread,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,2.0,Neutral
2253,2020-05-20,07:01:00,[],[],"['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']","['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']",liberals amp official handles of congress are using social media platforms to spread fake news   but we are here to,"Sentiment(polarity=-0.23333333333333334, subjectivity=0.5333333333333333)",-0.2333333333333333,0.5333333333333333,1.0,Negative
